Updated On,State,Total Doses ,Sessions, Sites ,First Dose ,Second Dose ,Male ,Female ,Transgender, Covaxin ,CoviShield ,Sputnik V ,AEFI,18-44 Years ,45-60 Years,60+ Years 
7/8/2021,Uttar Pradesh,53589814,1443134,2646,45198365,8391449,30183590,23388335,17889,6022346,47549370,18098,1553,26006308,16817829,10765677
8/8/2021,Uttar Pradesh,53608615,61648,128,45211718,8396897,30193702,23397014,17899,6026896,47563400,18319,1554,26020022,16821178,10767415
9/8/2021,Uttar Pradesh,54447724,2621580,4845,45932488,8515236,30643444,23785865,18415,6171089,48258007,18628,1559,26583720,17007044,10856960
10/8/2021,Uttar Pradesh,,,,,,,,,,,,,,,
11/8/2021,Uttar Pradesh,,,,,,,,,,,,,,,
12/8/2021,Uttar Pradesh,,,,,,,,,,,,,,,
13/08/2021,Uttar Pradesh,,,,,,,,,,,,,,,
14/08/2021,Uttar Pradesh,,,,,,,,,,,,,,,
15/08/2021,Uttar Pradesh,,,,,,,,,,,,,,,
16/01/2021,Uttarakhand,511,37,33,511,0,294,217,0,0,511,,,,,
17/01/2021,Uttarakhand,556,108,42,556,0,321,235,0,0,556,,,,,
18/01/2021,Uttarakhand,517,174,47,517,0,296,221,0,0,517,,,,,
19/01/2021,Uttarakhand,1141,197,48,1141,0,483,658,0,0,1141,,,,,
20/01/2021,Uttarakhand,1141,257,55,1141,0,483,658,0,0,1141,,,,,
21/01/2021,Uttarakhand,1874,315,62,1874,0,772,1102,0,0,1874,,,,,
22/01/2021,Uttarakhand,3163,335,64,3163,0,1258,1905,0,0,3163,,,,,
23/01/2021,Uttarakhand,3238,387,82,3238,0,1292,1946,0,0,3238,,,,,
24/01/2021,Uttarakhand,3592,400,87,3592,0,1471,2121,0,0,3592,,,,,
25/01/2021,Uttarakhand,7969,419,96,7969,0,2987,4982,0,0,7969,,,,,
26/01/2021,Uttarakhand,8052,450,96,8052,0,3002,5050,0,0,8052,,,,,
27/01/2021,Uttarakhand,9374,514,103,9374,0,3496,5878,0,0,9374,,,,,
28/01/2021,Uttarakhand,14440,623,145,14440,0,5042,9398,0,0,14440,,,,,
29/01/2021,Uttarakhand,20864,671,154,20864,0,6967,13896,1,0,20864,,,,,
30/01/2021,Uttarakhand,23922,772,174,23922,0,8584,15337,1,0,23922,,,,,
31/01/2021,Uttarakhand,26517,891,204,26517,0,9976,16540,1,0,26517,,,,,
1/2/2021,Uttarakhand,32705,1021,236,32705,0,12311,20393,1,0,32705,,,,,
2/2/2021,Uttarakhand,39523,1239,272,39523,0,14393,25129,1,0,39523,,,,,
3/2/2021,Uttarakhand,50614,1389,280,50614,0,16797,33816,1,0,50614,,,,,
4/2/2021,Uttarakhand,59962,1544,288,59962,0,19232,40729,1,0,59962,,,,,
5/2/2021,Uttarakhand,66129,1658,288,66129,0,20796,45332,1,0,66129,,,,,
6/2/2021,Uttarakhand,70338,1758,294,70338,0,22101,48236,1,0,70338,,,,,
7/2/2021,Uttarakhand,71384,1868,320,71384,0,22393,48990,1,0,71384,,,,,
8/2/2021,Uttarakhand,76758,2015,338,76758,0,26945,49812,1,8,76750,,,,,
9/2/2021,Uttarakhand,83729,2183,358,83729,0,32994,50733,2,39,83690,,,,,
10/2/2021,Uttarakhand,89655,2340,370,89655,0,38119,51534,2,40,89615,,,,,
11/2/2021,Uttarakhand,97287,2509,403,97287,0,44601,52684,2,40,97247,,,,,
12/2/2021,Uttarakhand,104337,2624,406,104337,0,50736,53599,2,40,104297,,,,,
13/02/2021,Uttarakhand,110369,2715,408,109966,403,55537,54427,2,42,109924,,,,,
14/02/2021,Uttarakhand,111986,2807,408,111576,410,57024,54550,2,42,111534,,,,,
15/02/2021,Uttarakhand,119761,2948,409,118110,1651,62076,56032,2,43,118067,,,,,
16/02/2021,Uttarakhand,126204,3079,410,123162,3042,65686,57473,3,43,123119,,,,,
17/02/2021,Uttarakhand,131225,3191,411,127874,3351,69484,58387,3,43,127831,,,,,
18/02/2021,Uttarakhand,135708,3338,412,130669,5039,72454,58212,3,60,130609,,,,,
19/02/2021,Uttarakhand,143945,3487,412,136557,7388,75930,60624,3,61,136496,,,,,
20/02/2021,Uttarakhand,146541,3564,413,138252,8289,77286,60963,3,69,138183,,,,,
21/02/2021,Uttarakhand,146976,3644,413,138670,8306,77618,61049,3,69,138601,,,,,
22/02/2021,Uttarakhand,151842,3750,414,140932,10910,79464,61465,3,84,140848,,,,,
23/02/2021,Uttarakhand,155814,3872,414,143357,12457,81533,61821,3,86,143271,,,,,
24/02/2021,Uttarakhand,157621,4012,415,144911,12710,82691,62217,3,88,144823,,,,,
25/02/2021,Uttarakhand,161766,4170,416,146325,15441,83705,62617,3,108,146217,,,,,
26/02/2021,Uttarakhand,168602,4191,416,148098,20504,85113,62982,3,108,147990,,,,,
27/02/2021,Uttarakhand,168602,4191,416,148098,20504,85113,62982,3,108,147990,,,,,
28/02/2021,Uttarakhand,168604,4264,417,148100,20504,85115,62982,3,108,147992,,,,,
1/3/2021,Uttarakhand,168604,4490,417,148100,20504,85115,62982,3,108,147992,,,,,
2/3/2021,Uttarakhand,183073,4872,421,156016,27057,90340,65671,5,112,155904,,,,,
3/3/2021,Uttarakhand,194732,5368,433,161695,33037,93689,68000,6,121,161574,,,,,
4/3/2021,Uttarakhand,214010,5995,436,170995,43015,98872,72117,6,146,170849,,,,,
5/3/2021,Uttarakhand,231192,6765,446,180506,50686,104185,76314,7,151,180355,,,,,
6/3/2021,Uttarakhand,246725,7466,463,190962,55763,109723,81231,8,153,190809,,,,,
7/3/2021,Uttarakhand,247447,7869,467,191538,55909,110112,81418,8,153,191385,,,,,
8/3/2021,Uttarakhand,265744,8484,469,204252,61492,117313,86927,12,160,204092,,,,,
9/3/2021,Uttarakhand,228383,49790,255,161046,67337,131700,96667,16,0,228358,,,,,
10/3/2021,Uttarakhand,240790,38510,204,169248,71542,139108,101665,17,0,240765,,,,,
11/3/2021,Uttarakhand,242965,17850,102,170797,72168,140424,102524,17,0,242940,,,,,
12/3/2021,Uttarakhand,268380,68625,377,188021,80359,156251,112110,19,0,268355,,,,,
13/03/2021,Uttarakhand,284179,52400,280,198622,85557,166115,118043,21,0,284154,,,,,
14/03/2021,Uttarakhand,286192,16350,64,199855,86337,167500,118671,21,0,286167,,,,,
15/03/2021,Uttarakhand,312088,72140,376,219454,92634,182727,129339,22,0,312063,,,,,
16/03/2021,Uttarakhand,398546,80120,439,300292,98254,168902,131362,28,0,398546,,236,,,
17/03/2021,Uttarakhand,459272,62850,341,357365,101907,199594,157732,39,0,459272,,237,,,
18/03/2021,Uttarakhand,491749,87320,455,385031,106718,213944,171044,43,0,491749,,237,,,
19/03/2021,Uttarakhand,523715,92560,480,413175,110540,228398,184729,48,0,523715,,239,,,
20/03/2021,Uttarakhand,542470,65950,313,429295,113175,236823,192423,49,0,542470,,241,,,
21/03/2021,Uttarakhand,545854,15850,69,432481,113373,238519,193912,50,0,545854,,242,,,
22/03/2021,Uttarakhand,575163,90950,487,458968,116195,251825,207091,52,0,575163,,243,,,
23/03/2021,Uttarakhand,604131,93200,492,485452,118679,265140,220258,54,0,604131,,246,,,
24/03/2021,Uttarakhand,623127,70600,388,502979,120148,274143,228778,58,0,623127,,246,,,
25/03/2021,Uttarakhand,651083,97050,523,529381,121702,287634,241684,63,0,651083,,247,,,
26/03/2021,Uttarakhand,677407,96650,525,554351,123056,300030,254258,63,0,677407,,249,,,
27/03/2021,Uttarakhand,691740,61700,360,567912,123828,306948,260900,64,355,691385,,249,,,
28/03/2021,Uttarakhand,692153,17030,85,568301,123852,307148,261089,64,355,691798,,249,,,
29/03/2021,Uttarakhand,692153,17762,81,568301,123852,307148,261089,64,355,691798,,249,,,
30/03/2021,Uttarakhand,709629,74710,422,583674,125955,315062,268546,66,355,709274,,249,,,
31/03/2021,Uttarakhand,729248,79690,410,600464,128784,323648,276749,67,355,728893,,249,,,
1/4/2021,Uttarakhand,766976,116670,565,635483,131493,340800,294615,68,407,766569,,249,,,
2/4/2021,Uttarakhand,819787,104950,478,684342,135445,364780,319487,75,407,819380,,250,,,
3/4/2021,Uttarakhand,864109,94900,455,724528,139581,384005,340446,77,407,863702,,254,,,
4/4/2021,Uttarakhand,911431,83300,366,768440,142991,405763,362588,89,407,911024,,256,,,
5/4/2021,Uttarakhand,963846,145120,678,816359,147487,427701,388567,91,407,963439,,260,,,
6/4/2021,Uttarakhand,1010592,154760,724,859144,151448,446923,412126,95,407,1010185,,262,,,
7/4/2021,Uttarakhand,1103202,136340,612,943113,160089,485930,457072,111,407,1102795,,264,,,
8/4/2021,Uttarakhand,1183048,161827,735,1015354,167694,519086,496142,126,407,1182641,,266,,,
9/4/2021,Uttarakhand,1243903,156622,737,1070092,173811,545031,524925,136,407,1243496,,271,,,
10/4/2021,Uttarakhand,1284053,122500,517,1105047,179006,561620,543289,138,434,1283619,,272,,,
11/4/2021,Uttarakhand,1309345,97550,433,1127677,181668,572510,555026,141,434,1308911,,272,,,
12/4/2021,Uttarakhand,1362476,148660,673,1171473,191003,592678,578641,154,434,1362042,,273,,,
13/04/2021,Uttarakhand,1403514,156100,712,1205463,198051,609525,595778,160,434,1403080,,273,,,
14/04/2021,Uttarakhand,1432533,136320,635,1228701,203832,620897,607641,163,434,1432099,,273,,,
15/04/2021,Uttarakhand,1467119,145370,681,1254070,213049,633240,620661,169,434,1466685,,273,,,
16/04/2021,Uttarakhand,1519229,155260,723,1291512,227717,651678,639659,175,463,1518766,,274,,,
17/04/2021,Uttarakhand,1565895,143800,616,1324893,241002,668476,656235,182,463,1565432,,275,,,
18/04/2021,Uttarakhand,1568659,82150,373,1326852,241807,669402,657268,182,463,1568196,,275,,,
19/04/2021,Uttarakhand,1628596,158625,774,1367015,261581,689432,677396,187,463,1628133,,276,,,
20/04/2021,Uttarakhand,1679001,147504,733,1400819,278182,706600,694026,193,463,1678538,,276,,,
21/04/2021,Uttarakhand,1716299,142350,716,1426757,289542,719428,707129,200,463,1715836,,276,,,
22/04/2021,Uttarakhand,1767643,150255,789,1461317,306326,735671,725432,214,463,1767180,,276,,,
23/04/2021,Uttarakhand,1810870,138370,694,1491294,319576,750046,741027,221,516,1810354,,276,,,
24/04/2021,Uttarakhand,1851547,133860,623,1519001,332546,763711,755065,225,711,1850836,,276,,,
25/04/2021,Uttarakhand,1868785,117200,544,1531495,337290,769950,761318,227,833,1867952,,276,,,
26/04/2021,Uttarakhand,1919534,152120,768,1564510,355024,785606,778670,234,1219,1918315,,277,,,
27/04/2021,Uttarakhand,1953190,130350,681,1587147,366043,796926,789983,238,1639,1951551,,277,,,
28/04/2021,Uttarakhand,1992077,144750,699,1612469,379608,809722,802504,243,2003,1990074,,279,,,
29/04/2021,Uttarakhand,2036059,142120,739,1639998,396061,823707,816039,252,2444,2033615,,279,,,
30/04/2021,Uttarakhand,2079214,129050,680,1665065,414149,836549,828254,262,3102,2076112,,279,,,
1/5/2021,Uttarakhand,2099055,105850,556,1674974,424081,841834,832878,262,3527,2095528,,280,,,
2/5/2021,Uttarakhand,2105869,91550,403,1677900,427969,843391,834247,262,3951,2101918,,280,,,
3/5/2021,Uttarakhand,2117345,123150,601,1683130,434215,846099,836767,264,5133,2112212,,280,,,
4/5/2021,Uttarakhand,2149462,145640,673,1695482,453980,852698,842519,265,6110,2143352,,280,,,
5/5/2021,Uttarakhand,2197687,162850,740,1712874,484813,861746,850861,267,6747,2190940,,280,,,
6/5/2021,Uttarakhand,2256480,174352,818,1734466,522014,872239,861951,276,7324,2249156,,280,,,
7/5/2021,Uttarakhand,2307663,169611,791,1753256,554407,881802,871175,279,7944,2299719,,282,,,
8/5/2021,Uttarakhand,2349729,146202,674,1768741,580988,889708,878751,282,8487,2341242,,282,,,
9/5/2021,Uttarakhand,2373371,109800,481,1777937,595434,894481,883169,287,8879,2364492,,282,,,
10/5/2021,Uttarakhand,2445484,178512,784,1813356,632128,913963,899095,298,9669,2435815,,282,,,
11/5/2021,Uttarakhand,2511832,184370,784,1850845,660987,935745,914794,306,10417,2501415,,282,,,
12/5/2021,Uttarakhand,2546600,141970,634,1880013,666587,952583,927115,315,11296,2535304,,283,,,
13/05/2021,Uttarakhand,2578678,137820,624,1907366,671312,968309,938736,321,13800,2564878,,284,,,
14/05/2021,Uttarakhand,2613490,156830,737,1937336,676154,984853,952148,335,21675,2591815,,284,,,
15/05/2021,Uttarakhand,2645339,162790,734,1964930,680409,1000126,964446,358,30551,2614788,,284,,,
16/05/2021,Uttarakhand,2663086,113681,395,1982530,680556,1009866,972302,362,37474,2625612,,285,,,
17/05/2021,Uttarakhand,2691931,124376,592,2011224,680707,1025882,984971,371,44935,2646996,,285,,,
18/05/2021,Uttarakhand,2715141,106312,595,2034375,680766,1039011,994975,389,50188,2664953,,285,,,
19/05/2021,Uttarakhand,2727448,62604,378,2046650,680798,1046039,1000217,394,52181,2675267,,286,,,
20/05/2021,Uttarakhand,2744103,77956,496,2063198,680905,1055337,1007458,403,54272,2689831,,286,,,
21/05/2021,Uttarakhand,2759084,84044,477,2078139,680945,1063725,1014004,410,55506,2703578,0,288,,,
22/05/2021,Uttarakhand,2772880,107332,566,2091853,681027,1071209,1020231,413,56585,2716295,0,288,,,
23/05/2021,Uttarakhand,2783836,87755,455,2102721,681115,1077073,1025231,417,57124,2726712,0,288,,,
24/05/2021,Uttarakhand,2807770,122163,713,2126366,681404,1089711,1036230,425,58138,2749632,0,288,,,
25/05/2021,Uttarakhand,2829587,121011,708,2147806,681781,1101314,1046053,439,59529,2770058,0,288,,,
26/05/2021,Uttarakhand,2838290,100432,515,2156373,681917,1105783,1050150,440,60259,2778031,0,288,,,
27/05/2021,Uttarakhand,2857400,105316,615,2175239,682161,1116177,1058614,448,61450,2795950,0,288,,,
28/05/2021,Uttarakhand,2875266,117543,620,2192644,682622,1125989,1066203,452,64031,2811235,0,289,,,
29/05/2021,Uttarakhand,2891355,104340,553,2208274,683081,1134533,1073285,456,68081,2823274,0,289,,,
30/05/2021,Uttarakhand,2901614,75816,396,2218328,683286,1139831,1078040,457,72443,2829171,0,289,,,
